ID,clean_tweet,true_label,predicted_label,probability_of_hateful
2830,calls means jealous wh,1,1,0.6744113650694178
5021,think unsold items thrift stores garbage think great games trash dumps speak,0,0,0.468335815999696
6077,  charlie crist wins democratic primary  tcofunqxo8o4o,0,1,0.5001807402876967
938,big day tomorrow,0,1,0.5030777769439072
1761,liberal institutionalized white supremacy,1,1,0.694219008614185
4424,chicken fried steak boys mash potatoes gravy green beans corn ice cream brownies,0,1,0.8632612012235169
3936,  think mans cheating bitches house wifi connects,1,1,0.903084583492223
474,looking forward seeing tonight,0,1,0.5001807402876967
3132,americans hire white trash ties international terrorism police officers,1,1,0.6920738928522762
764,punished anger punished anger,0,1,0.5001807402876967
6322,  tommy voeckler keeps yellow andy schleck break tour contador broken incredible day,0,1,0.5409770816756245
6606,black people live entirely different world peaches cream apparently rose colored glasses,0,0,0.2963747162472766
2023,boys use drill,1,1,0.9619031201906794
1426,thankful palm trees,0,1,0.5001807402876967
2935,cop,1,1,0.5001807402876967
6207,  need moment appreciate noble guinea pig ste unk dragon wings  tcoseryx9v,0,1,0.6164704207916597
2466,latest knitting clio daily thanks,1,1,0.5001807402876967
2760,despite demoralizing 2016 ur free positive,1,1,0.6969316857757675
1371,damn years later weve literally country stop shootings happening,0,1,0.6522316694415724
4547,like doubt plays got lot big man rotation committed bosh bird mcbob   shawne,0,1,0.5995456623782166
5075,revisit idea teams playing like game  ,0,1,0.5587502780458459
2860,denied civil rights religion,1,1,0.635408382469992
4221,let play entire inning thats fitting,0,1,0.6145557874989874
6273,  release day gift yes adorable bumblebee bear  tcosc3ajxcirb,0,1,0.5133775773519997
4353,forget salute trash guy bad war cairo ii sympathize w pockistan gays hu ing morale thanks king,0,1,0.6523926214546956
6076,  thought raining sound roof birds exploding heat,0,1,0.5343681025966869
4946,fingers crossed chug chug chug lol,0,1,0.510228028385902
2620,defeat ugly prejudice,1,1,0.5001807402876967
6834,wont catch sneak dissing thats fo birds,0,1,0.7828697750656385
3797,  sta ed fuckin bitches believe horoscope saythey believe dumbass horoscopes gunna bel,1,1,0.7982228639302584
4693,liked day bird got classroom,0,1,0.5955025391224967
1587,id posted flag logo 2008 id called forced bake cake dancers elitist asses,1,1,0.9308409129168372
3928,  shoot em shit cool gimme shit play bitches niggagimme jiggy shit,1,1,0.9932650627359016
4166,fit lads nice gear  tcothnxx1lc1m scally lads n trainers,0,1,0.5001807402876967
6172,  deep fried oreos  tcoqudw3wqd7r,0,1,0.6693948178045931
3687,  ima beat yo lil young ass quick plyin hoe,1,1,0.7746968692735969
504,3 days,0,1,0.5001807402876967
1719,leads violence,1,1,0.5001807402876967
2229,jews gt,1,1,0.7187837123411617
3536,aint mad bitches thats hoes,1,1,0.8947870361843807
4948,dont hunt birds count shooting dove season power line bb gun,0,1,0.9518068786153026
3833,  bitch  tcofcqfdki4zn,1,1,0.7077130342708366
186,house price index rose previous 62to 69,0,1,0.549530477094219
4163,swears im man easily easily austin nip,0,1,0.590255423147439
535,enroute marinabaysands dinner,0,1,0.5001807402876967
2115,hope,1,1,0.5001807402876967
5614,seen tinted yellow tongue ate lemon jolly rancher,0,1,0.6375414497857803
4358,searches yellow pages app nearest jack box,0,1,0.5614862171797229
5142,nickname tator tator tot tightey whitey whitey jr taylor whitey pants agent ti  tcoxlbhdjfbf4,0,1,0.5001807402876967
6418,  ive talked trash ou lose today,0,0,0.4254320203486711
5573,gusta pollo espa lol,0,1,0.5450132887613413
737,pay relationship fully innocent remember words create feelings,0,1,0.8859110272309965
3533,come wont pray find time bitch,1,1,0.8440076484815148
1941,today 1000,1,0,0.459640659404135
2796,nope struggling observation,1,1,0.5001807402876967
6106,  dont care pretty personality trash men going treat accordingly thats tru,0,1,0.7777440825059896
933,34th xabi,0,1,0.5001807402876967
3752,  fw grown hoes,1,1,0.6448924038695767
2958,youre fucking gay blacklisted hoe holding  tcoxuccwoetmn,1,1,0.8397462768864048
2463,names women best nude blonde teenagers,1,1,0.54790241927294
1658,victim adam saleh refers black people abeed slaves sketches,1,1,0.9183517739309436
4740,need sta  mcbob williams shoot let play bird,0,1,0.6157994377360653
6501,  wear beanies winter long bandanas till summer,0,1,0.6251486758703088
394,look find today 5 bring movies 10,0,1,0.6879964554030559
5887,  found oreo pocket thanks looking xx,0,1,0.675620611657443
3600,ima pull eat pussy dip,1,1,0.9948550078517925
6278,  school admins hungry kids lunch   throw trash lunch funds arent paid thatll teach em  tc,0,1,0.9514918056030084
1211,got pre sale tickets morning itll 7 year old daughters fo conce,0,1,0.7593663147745829
2742,fuck yo assholes dumb mafuckas,1,1,0.9758413064944762
1502,msg business end,1,1,0.5001807402876967
2665,tragic 4 white americans prompts 2 vote 4 candidates slash ow,1,1,0.6993703051431344
2689,monster law republican lawmakers disenfranchised black voters near surgical precision,1,1,0.5776815756447448
4491,nudes trash,0,0,0.3356885293868687
6353,  statement thought realize makes sense think abo,0,1,0.9406326396684939
3028,kill ugly ass monkey looking shit,1,1,0.8493339043953618
3782,    got interest tall skinny model bitches like women ass   hips,1,1,0.7668470390536585
3124,u mad search bar search stupid niggers   hop somebodys head mention lol,1,1,0.8733350053530977
5303,mushroom mountainonce twice whos countinbut nothin comparesto blue   yellow purple pills  tcofmjlvmeqdo,0,1,0.5331186894753099
3482,dumb bitch dont know colors,1,1,0.9592293986989492
735,clearly overoptimistic learning torn hand fk u lov u,0,1,0.5001807402876967
6419,  yes yes know fob reconciliation idea youre welcome,0,1,0.5940583414222439
322,need course stream work today pssst download,0,0,0.4125143533284506
4077,cant treat hoes like ladies,1,1,0.6692944490160156
3543,curved yo bitch welcome,1,1,0.7469432880491336
4777,im wexican,0,1,0.7697728560440665
409,attack bull chase leave lot despite fact youre strong source,0,1,0.9185757819270919
2169,end,1,1,0.5001807402876967
1091,gave away wings sad fly antonio porchia,0,1,0.8975853008382387
4013,hoes gettin replaced soon sta  fuck wit cheques,1,1,0.8628265817724415
2274,ends 2016 hopeful message music industry,1,0,0.03471819436523715
4975,uhh messi trash im flattered games scorre,0,1,0.5988836196522616
2334,prince charles offers danger robinson aint wrong,1,1,0.9272607693010216
170,come poster xxx,0,1,0.7505947772068305
2388,word factory race denial prevents healing 13,1,0,0.3310041628949022
6502,  im date yankee field getting kiss cam,0,1,0.7913305667489586
436,makes day gives fab loves work latest,0,1,0.8996476980940336
539,natural,0,1,0.5001807402876967
2477,haha great,1,1,0.597748341126442
1043,day lets today special kids ages,0,1,0.6733840678275772
5103,charlie sheen wants return half men  tcokvmdogdclq,0,1,0.5001807402876967
5370,luv watching gas monkey havin classics,0,1,0.5115447633932618
4797,hes plate game tonight az im looking buy red yellow balkamania shi  tear,0,1,0.7131627433872789
5160,early bird gets worm,0,1,0.5403243342762024
4405,like dark light carmel white red tan yellow blue purple green doesnt matter color,0,1,0.7672977254649523
3054,yall hire colored folk work half da day throw da mail da sewer aint,1,1,0.7804197363871685
1619,truly sad lot working class men resent offered help woman evolution lot,1,1,0.5497780144727643
2940,atk porn pics representations women mens alcohol ads,1,1,0.5563961608773942
4702,help cant handle uppers cripples plus moderation isnt taken consideration itll bad,0,1,0.8175240632566322
180,fathers day,0,1,0.5035660796977947
577,5 stars love   friendship starring,0,0,0.2979183269988139
1098,state 177 million eligible voters 32 million bothered vote,0,1,0.5001807402876967
2816,unsatisfied moved nuclear terror new,1,1,0.5523283077901172
765,wait new place,0,1,0.5432757363762587
1666,tremendous oppounity country 75 years ove tax breaks corps,1,1,0.672803800404868
6536,  whos blame yankees underperformance year umps management ebola outbreakhow bout player,0,1,0.9842304919842974
5522,lakers purple yellow garbage,0,1,0.5637691599242628
1722,83 year old man young teach sexism women,1,1,0.7522691744949698
6280,  coming 515a charlie bakers c aign admits wrong emotional fisherman story w,0,1,0.7110142232382445
6860,yeah   complete stadium lead red sox 31,0,0,0.0586982142356684
3552,gwop bitch remember,1,1,0.6015937904993647
5835,  gracias por jugar con el corazon ahora ganarle los yankees  tco3fytvuznzb,0,1,0.5001807402876967
169,hanging daddys new school masons cove elementary,0,1,0.7334037792630709
707,greatest gift came god dad,0,1,0.5434528179403629
1579,1 want fight p,1,1,0.7329797752901487
5082,cardinals score 1st lead 10 3rd birds base,0,1,0.5253250551044922
1104,seek woh knowing known anon,0,1,0.5001807402876967
6086,  primes mj dominated lbj 1 1 mentally tougher mjs trash talk unn,0,0,0.4059929404286661
4839,yes true reagan firstike wouldnt president supreme allied commander,0,1,0.8392746446174074
2580,openly total graceless goodbye americas black president,1,1,0.8403861558823821
5438,im big uncle tom slur reserve earn dare vote dem,0,1,0.875020561679854
3356,bitch going nawl,1,1,0.6488502722151355
473,yes sadly easy wins awhile,0,1,0.5175486934641134
1510,celebrate,1,1,0.5001807402876967
6129,  greatest job world got chance sho stop new york yankees derek jeter  ,0,0,0.3235482145733624
1154,balade,0,1,0.5001807402876967
1787,islamic extremism kills tens thousands people year,1,1,0.6134059678356306
3856,  single life hitting zero like dont want hoes,1,1,0.7494163174373749
4248,rough mock base eventually ashtray tiki ti  tco8ze8aqy0,0,1,0.9400816151176418
6900,dblite works like charm openw  arduino yun test coverage gyp version rarely  stco4jrj1ezc1s,0,1,0.806562977110054
4554,penguins bird puppy bowl,0,1,0.5001807402876967
5654,mans trash anothers transformer  tcolpynvqwxxx,0,0,0.415776703177558
6109,  week trash,0,0,0.4035215135166611
5286,homemade soup good vegetables crackers  tcolirwgwkdze,0,1,0.6727352225925507
5673,day care im taking kitty nap hosers,0,1,0.8761657198028053
4928,ill guys later gotta bake blood crackers,0,1,0.7705709159500855
2179,freaking nasty rotten people monsters release domnica going pay let free,1,1,0.6346813698483288
4765,cowboy killers,0,1,0.5001807402876967
2305,systemic humanity human power reinforced minute,1,1,0.8633317426632434
2926,police horribly hyperviolent raids,1,1,0.8043446056417559
5881,  reasons mermaid periods pants perfect hair u lure men deathalso free clam,0,1,0.5222631280229454
1563,team     combat,1,1,0.5001807402876967
4048,whats shit posting pic slipdont flatter stupid ass bitches,1,1,0.947087072402646
6574,dumb stump sarah mocks obama  tcoqwxb4wbfzq,0,1,0.9381746461412704
6545,real basketball players disappointed throw trash miss,0,0,0.4605688800476957
1413,imagine day engineers forced use laptop,0,1,0.8721566901844188
1222,tiny crooked thumb,0,1,0.5001807402876967
1116,lovely day come home food cooking slow cook,0,0,0.4982371193647455
4691,father born nanticoke attended lehigh im ct yankee love pennsylvania dutch cooking,0,0,0.4586306248215524
3780,  like youre bitch bitch cuz got flower emojis tweets doesnt mean youre som,1,1,0.7106312010975113
5660,blood satisfy hungry flames r charlie brown,0,1,0.5001807402876967
3940,  shit aint shit bitch,1,1,0.9676753047595724
81,bihday peter g possibly nicest man great day,0,1,0.5274941893494678
6639,thank charlie happy thursday,0,1,0.854912269489393
3593,dont know yo bitch tuat aint bitch im sayin,1,1,0.8843989937494972
4992,homeless dog living trash pile gets rescued amazing share  tcoszpstdxmn6,0,0,0.47144117104277194
3271,tell yall im trying turn bayou classic bitch got id,1,1,0.987669022264519
96,wobbles 11270 session tops,0,1,0.5001807402876967
5930,  alec baldwin mocks harrisperry cry forgiven transgressions  tco9oq5gtpmxx,0,1,0.5001807402876967
1057,im probably going youtube video today,0,1,0.576147421724283
3108,hate dumb bitches,1,1,0.9708233511040207
5698,posted new song guala  tcotbpouto6zr  tcoy1rpitkiaf,0,1,0.5763007180812195
5457,dempster look like theyre getting older bring youth,0,1,0.7954756587288738
3556,got respect hoe shit,1,1,0.9435210686059972
2304,1 house order 2 returning stolen land,1,1,0.5514141070282147
6472,  like walking dead carl talking birds zombie attack  tcouocspykssc  t,0,1,0.9572719869247354
5529,lets fanscallers wanted run heavily dink dunk doesnt work great cant extra yrds,0,0,0.03521417680478335
6111,  rosecolored glasses come want true love happens,0,1,0.6208456106374948
3309,spurs bitch thats team dont want problems,1,1,0.7853244554365201
4657,fuzzy dice nicest thing car lol,0,0,0.12491178155552418
4510,guess whos eating cracker b,0,1,0.5001807402876967
2944,cant wait u   admin hang,1,1,0.8676918638766704
6989,trash  tcooedkehyyxj,0,0,0.3356885293868687
6890,cant decide wear yellow rain boots purposes black   yellow errrrything,0,1,0.6922394919894777
6159,  people vote charlie crist michelle nunn founders right vote constitut,0,1,0.551997413733409
3382,bitch w dick,1,1,0.9996810162106162
5854,  hes trash   early austin rivers draft bust,0,1,0.628921816081107
5839,  set hoping birds perched  tcoodhq52qile,0,1,0.5411293965194188
3214,real life online follow sorry folks cause look like border hopper dont mean born raised,1,1,0.6811121589866063
3484,everybody fucking everybody bitch shit thats life,1,1,0.8720786943143
2544,thats,1,1,0.5117551905915307
3612,kiss imo conductor 430 cou esy bitch,1,1,0.8873793112784731
4437,sounds like holding infoyankee shill,0,1,0.5661756512671966
6680,jig,0,1,0.5001807402876967
458,ab fab movie released soon wonder weve cut,0,1,0.5001807402876967
4031,told bitch dont wanna eat im money hungry,1,1,0.8466220639903688
6847,yall know skip bayless slit wrists romo lol,0,1,0.7064750707354542
4602,im proud wacko bird bout,0,1,0.9746011442075919
697,7 par 5 things falling apa tracker break,0,1,0.5001807402876967
1738,heres collection coverage womenrelated issues,1,1,0.8204561676682371
3528,got channing tatum bitchim,1,1,0.6651360203683614
1434,im afraid imma need longer sessions normal sessions loool,0,1,0.5114488324328643
5702,pretty yankees thing id lose alcs year live detroit miss real steinbrenner,0,0,0.3383634411460203
3480,driving fucktardmobile tranny slips  tco8e3kxegmjo,1,1,0.5001807402876967
6378,  vice president biden   wife florida today stump democrat charlie crist bid governor,0,1,0.7289535846709287
470,going grow bigtime hillary indicted seen ineptness political pay,0,1,0.5145501843556766
5913,  knicks trash melo signed money dont care good winning team,0,1,0.8964390008723249
2168,sorry,1,1,0.5001807402876967
5704,r b trash compared early 2000s,0,0,0.4611987070143649
2955,ouuh fuck,1,1,0.6868457898237964
5331,hate wake early morning drink fact cold yellow gatorade fridge gets happy,0,1,0.7077310524230311
6931,ion like papoose went lol,0,1,0.5628405621278875
3209,fat dykes want vomit,1,1,0.6734972678155946
6907,esco  missions games universally trash,0,0,0.3356885293868687
5290,bout redskins,0,1,0.9881001170657859
3207,faggot  tcotkpokv3ncd,1,1,0.6594475947529878
1741,hell juan decide kellyann raise kids work weve years cant stand,1,1,0.902808861375748
5027,want absolutely amazing deliciously fresh perfect monkey bread,0,1,0.8583929540006946
4032,took yo bitch gave bad,1,1,0.6752249603806223
3151,  bromance pat ant real fuck faggot,1,1,0.6504771370409645
2338,indianapolis colts black cheerleader hugs boy slur class,1,1,0.8600748026537038
1601,3 officers fired target practice jokes,1,1,0.7705827587505532
62,animals hat chill content bucket polar bear,0,1,0.5001807402876967
5327,froyo brownies dinner tonight adult making executive decisions,0,1,0.5001807402876967
5578,mentions probably look like septic tank   ahead meme  tco2qttvwwicy  tco72imb6rfzn,0,1,0.6178377643094259
1401,meeting houseofpriory today discuss mens range tees,0,0,0.4323330877066048
958,night long yeah,0,0,0.040399287653434625
1245,interviewed 3x fbi able buy assault rifles sickening dont understand,0,1,0.9099982625413154
834,nice afternoon park,0,1,0.5001807402876967
4503,amos 33 walk agreed,0,1,0.5001807402876967
4332,best asian massage park slope rated spa 7186220221 24  tconkvy9nwyzj,0,1,0.5001807402876967
4667,pulled pocket constitution bring man mocked mccains wackobirds comment hahaha,0,1,0.7386051905883226
2084,bot roots aus garbage prisoners uk,1,1,0.5001807402876967
853,classic,0,1,0.5001807402876967
4650,know good hohos 2am answers havent given hohos whoa,0,1,0.9866947910253717
1298,146632324152 update,0,1,0.5001807402876967
20,love u u time ur,0,0,0.4669904299019428
4772,lmaooooo epic bird wins,0,1,0.5001807402876967
4088,bitch smokin gas sta  ferrari,1,1,0.7647376396892566
4320,east coast theres colored hair sweetest wave,0,1,0.534590352493335
5055,best behaved kids mommys commercial audition oreo mcflurries everybody  tco9hfnsmalcu,0,1,0.6497704389928077
1481,flight attendants word journos,1,0,0.11853602804438683
1288,waits moment hawaiian sunrise,0,1,0.5001807402876967
544,wellybel na,0,1,0.5001807402876967
