ID,clean_tweet,true_label,predicted_label,probability_of_hateful
2035,hitler called,1,0,0.022791475591967994
178,dont know dont misinform belmont park bigger flemington tight theredid watch,0,0,6.66479010097304e-11
4373,10   15   average 2 8 need scale 110 ghetto u,0,0,1.205413544807166e-15
3514,girl like 19 pics instagram morning working saw thought bitch need life,1,0,6.312322415700997e-08
6996,versace bird feeder,0,0,0.12319935519039778
6001,  paper ball trash  tcom90w9n1zbt,0,0,7.318566767621944e-12
1010,finally got fish tank,0,0,4.3767806374295105e-13
2674,ally carl slammed wish list nbc news,1,0,0.006319015124687806
536,singing makes,0,1,0.9988808310020675
3617,let hoes great  yall bitches reaching sidetitty look,1,0,0.00011278945407719438
80,safe ways heal,0,1,0.99981413070701
1372,cont fathers day disaster hermes useless courier pa 2,0,0,1.2214188974628213e-08
5745,  halloween candy corn bird  tcoktnbyutykw,0,0,4.0959724426573115e-11
3412,oh bitch ass wants reply 3 days bitch bye,1,0,6.945202588452648e-08
5073,cheese crackers,0,1,0.9612192075026271
6512,  fairy tale deny existence sorrow failure,0,1,0.9999755086975706
231,lovely day sitting outside college enjoying sun im,0,0,9.436381260920396e-09
4819,cool beaners,0,0,0.2050661080370355
753,missing favorite electricity,0,1,0.957015391773847
1278,place sos afternoon im totally blessed company gorgeous,0,0,8.670351019015415e-10
1903,libtard,1,1,0.9999976199681795
5725,  grateful profound hospitality volunteers open homes patients traveling long distances abo,0,0,0.000606311928243169
3530,hello bitches want lies self,1,0,0.06306786534858996
3753,  5 years hoes aint gone shit dick head,1,0,2.3895084003801786e-06
6252,    looking forward sitting president obama 60th anniversary broadcast sunday ho,0,0,0.03112024648461083
6093,  condom invent sole purpose,0,1,0.9963594396080367
6793,weed brownies gtgtgtgt,0,0,0.0019806461185198003
1262,appletstag,0,1,0.7564779978741332
6800,trash franchise   fergie sing national anthem clippers season opener tomorrow,0,1,0.8744603057136247
3843,  bitch think im worried bitch ove hinking,1,0,9.744141490004314e-06
5353,learnt birds child best time learn,0,1,0.9991028768301903
2070,ask want follow im,1,0,2.3188129328663662e-11
5360,love butter atcq id love qtips hook looped half minutes instead phifes trash verses,0,0,5.088003858882847e-09
2261,run risk looking unintentionally moredun edinburgh,1,0,5.590381120622431e-05
6220,  fear mongering left dying wake going 2 believe charlie rangel hussein mia love c,0,1,0.999999999969563
382,wonderful dads especially happy fathers day,0,1,0.7409028455009732
4412,got pompom pete,0,0,0.0005821628362487092
5976,  nov 222012 thanksgiving dinner 200pm proof main day preoccupied giant bird  ,0,0,1.8823200344816108e-11
2647,looks like damned fool 50 years usa openly opposed settlement buliding,1,1,0.9999996149866207
2579,comments reflections ignorance,1,1,0.9999999999987419
2856,trump c aign official wants michelle obama let loose live african apes,1,1,0.9999776697551549
1759,  feel like stomping listen,1,0,0.0006134217938478018
5783,  free bird,0,0,6.694951359071731e-10
2943,libtard,1,1,0.9999976199681795
497,course hows trip hear close brno,0,0,4.521778522742929e-09
218,happy weekend people mc justorichrapkiddo cares,0,0,0.0012933790908319842
1790,nick cannon speaks systemic,1,1,0.9999999921219053
1058,interests person pleased katharine hepburn,0,1,0.9999999800907517
5325,got eyes red bone,0,1,0.7450269991859323
2830,calls means jealous wh,1,0,0.04309831211308675
5021,think unsold items thrift stores garbage think great games trash dumps speak,0,0,0.3902379476631033
6077,  charlie crist wins democratic primary  tcofunqxo8o4o,0,0,0.00011058916018607344
938,big day tomorrow,0,0,0.002809881418571639
1761,liberal institutionalized white supremacy,1,1,1.0
4424,chicken fried steak boys mash potatoes gravy green beans corn ice cream brownies,0,0,0.2047000948424951
3936,  think mans cheating bitches house wifi connects,1,0,1.3640871892208238e-08
474,looking forward seeing tonight,0,0,0.12373421387662588
3132,americans hire white trash ties international terrorism police officers,1,1,0.9999999999999996
764,punished anger punished anger,0,1,0.9999999862204814
6322,  tommy voeckler keeps yellow andy schleck break tour contador broken incredible day,0,0,1.663169313867024e-08
6606,black people live entirely different world peaches cream apparently rose colored glasses,0,1,0.9999999999996836
2023,boys use drill,1,1,0.9996099749526947
1426,thankful palm trees,0,1,0.6618195633463938
2935,cop,1,1,0.7601409886958148
6207,  need moment appreciate noble guinea pig ste unk dragon wings  tcoseryx9v,0,0,8.01957188210715e-11
2466,latest knitting clio daily thanks,1,0,0.00015968779769908617
2760,despite demoralizing 2016 ur free positive,1,0,0.0010532180907216145
1371,damn years later weve literally country stop shootings happening,0,1,0.9999972830048096
4547,like doubt plays got lot big man rotation committed bosh bird mcbob   shawne,0,0,3.1499673117314015e-17
5075,revisit idea teams playing like game  ,0,0,0.004037954277084751
2860,denied civil rights religion,1,1,1.0
4221,let play entire inning thats fitting,0,0,0.13958710763036308
6273,  release day gift yes adorable bumblebee bear  tcosc3ajxcirb,0,0,1.4119494394387222e-17
4353,forget salute trash guy bad war cairo ii sympathize w pockistan gays hu ing morale thanks king,0,1,0.7445566333885616
6076,  thought raining sound roof birds exploding heat,0,0,0.0002411809931737475
4946,fingers crossed chug chug chug lol,0,0,1.1323458666555407e-06
2620,defeat ugly prejudice,1,1,1.0
6834,wont catch sneak dissing thats fo birds,0,0,0.002803326059147291
3797,  sta ed fuckin bitches believe horoscope saythey believe dumbass horoscopes gunna bel,1,1,0.9999881386169029
4693,liked day bird got classroom,0,0,1.892522780306695e-05
1587,id posted flag logo 2008 id called forced bake cake dancers elitist asses,1,1,0.9999372859566917
3928,  shoot em shit cool gimme shit play bitches niggagimme jiggy shit,1,0,1.1160162519087887e-12
4166,fit lads nice gear  tcothnxx1lc1m scally lads n trainers,0,0,5.123055695200829e-22
6172,  deep fried oreos  tcoqudw3wqd7r,0,0,1.2174025783409548e-10
3687,  ima beat yo lil young ass quick plyin hoe,1,0,2.0620774114250604e-07
504,3 days,0,0,0.004054444428659921
1719,leads violence,1,1,0.9999999999774787
2229,jews gt,1,1,0.9986501416957801
3536,aint mad bitches thats hoes,1,0,0.41933121769153725
4948,dont hunt birds count shooting dove season power line bb gun,0,0,4.842762599132091e-12
3833,  bitch  tcofcqfdki4zn,1,0,2.77036171371383e-07
186,house price index rose previous 62to 69,0,0,3.8444804154627275e-11
4163,swears im man easily easily austin nip,0,0,1.9884695670028885e-05
535,enroute marinabaysands dinner,0,0,0.2686567545465787
2115,hope,1,0,0.009040677144246084
5614,seen tinted yellow tongue ate lemon jolly rancher,0,0,0.0001016293550634368
4358,searches yellow pages app nearest jack box,0,0,0.18785220148444762
5142,nickname tator tator tot tightey whitey whitey jr taylor whitey pants agent ti  tcoxlbhdjfbf4,0,0,9.331097737531402e-10
6418,  ive talked trash ou lose today,0,0,3.120355065681428e-05
5573,gusta pollo espa lol,0,0,0.09904078815487533
737,pay relationship fully innocent remember words create feelings,0,1,0.999999734539233
3533,come wont pray find time bitch,1,0,9.84388518376236e-08
1941,today 1000,1,0,9.874516407211723e-10
2796,nope struggling observation,1,1,0.9849489317944213
6106,  dont care pretty personality trash men going treat accordingly thats tru,0,1,0.9975275529481187
933,34th xabi,0,1,0.6492490895462616
3752,  fw grown hoes,1,1,0.6249403871861763
2958,youre fucking gay blacklisted hoe holding  tcoxuccwoetmn,1,1,0.9999999058550562
2463,names women best nude blonde teenagers,1,1,0.9702878597274024
1658,victim adam saleh refers black people abeed slaves sketches,1,1,1.0
4740,need sta  mcbob williams shoot let play bird,0,0,9.505372694802473e-16
6501,  wear beanies winter long bandanas till summer,0,0,7.023917769992264e-07
394,look find today 5 bring movies 10,0,0,8.196262869421359e-14
5887,  found oreo pocket thanks looking xx,0,0,4.2159394316715766e-14
3600,ima pull eat pussy dip,1,0,4.8115260845980465e-09
6278,  school admins hungry kids lunch   throw trash lunch funds arent paid thatll teach em  tc,0,0,1.2198093874583099e-12
1211,got pre sale tickets morning itll 7 year old daughters fo conce,0,0,7.25724297259197e-15
2742,fuck yo assholes dumb mafuckas,1,1,0.9999847916194124
1502,msg business end,1,1,0.5956550045347322
2665,tragic 4 white americans prompts 2 vote 4 candidates slash ow,1,1,0.9999999999960392
2689,monster law republican lawmakers disenfranchised black voters near surgical precision,1,1,1.0
4491,nudes trash,0,0,2.6253459883047307e-08
6353,  statement thought realize makes sense think abo,0,1,0.9871156340281398
3028,kill ugly ass monkey looking shit,1,0,0.03346510365554753
3782,    got interest tall skinny model bitches like women ass   hips,1,0,4.028862320766331e-11
3124,u mad search bar search stupid niggers   hop somebodys head mention lol,1,0,6.810203227485773e-06
5303,mushroom mountainonce twice whos countinbut nothin comparesto blue   yellow purple pills  tcofmjlvmeqdo,0,0,1.7306330619064925e-12
3482,dumb bitch dont know colors,1,1,0.9999999998123712
735,clearly overoptimistic learning torn hand fk u lov u,0,1,0.9999989622291399
6419,  yes yes know fob reconciliation idea youre welcome,0,0,1.7081210343162346e-08
322,need course stream work today pssst download,0,0,1.3520318768723768e-09
4077,cant treat hoes like ladies,1,1,0.9994835863350834
3543,curved yo bitch welcome,1,0,0.07721473813523483
4777,im wexican,0,1,0.999999999990262
409,attack bull chase leave lot despite fact youre strong source,0,0,1.8434267759343105e-20
2169,end,1,1,0.965561628502792
1091,gave away wings sad fly antonio porchia,0,0,0.001999795222165228
4013,hoes gettin replaced soon sta  fuck wit cheques,1,0,7.50094082935155e-12
2274,ends 2016 hopeful message music industry,1,1,0.9999636754244428
4975,uhh messi trash im flattered games scorre,0,0,0.013443146899534604
2334,prince charles offers danger robinson aint wrong,1,1,0.9999999966749236
170,come poster xxx,0,0,8.750666942382525e-07
2388,word factory race denial prevents healing 13,1,1,1.0
6502,  im date yankee field getting kiss cam,0,0,2.2807616231126774e-12
436,makes day gives fab loves work latest,0,0,9.342051140105838e-11
539,natural,0,1,0.9590659457567443
2477,haha great,1,1,0.8171891873767329
1043,day lets today special kids ages,0,1,0.9998843879911554
5103,charlie sheen wants return half men  tcokvmdogdclq,0,0,0.00011144533646173198
5370,luv watching gas monkey havin classics,0,0,6.332488531701833e-07
4797,hes plate game tonight az im looking buy red yellow balkamania shi  tear,0,0,2.421140638816568e-17
5160,early bird gets worm,0,0,2.304195763328296e-06
4405,like dark light carmel white red tan yellow blue purple green doesnt matter color,0,0,2.6167744771700127e-07
3054,yall hire colored folk work half da day throw da mail da sewer aint,1,0,4.2861031884842334e-11
1619,truly sad lot working class men resent offered help woman evolution lot,1,1,0.999998575635983
2940,atk porn pics representations women mens alcohol ads,1,1,0.9505621526739002
4702,help cant handle uppers cripples plus moderation isnt taken consideration itll bad,0,0,2.9750924400252375e-08
180,fathers day,0,1,0.9956983494116564
577,5 stars love   friendship starring,0,1,0.9310263432387121
1098,state 177 million eligible voters 32 million bothered vote,0,1,0.9965806966240559
2816,unsatisfied moved nuclear terror new,1,1,0.999991144126617
765,wait new place,0,0,0.05169088645337594
1666,tremendous oppounity country 75 years ove tax breaks corps,1,0,0.0002719271280511795
6536,  whos blame yankees underperformance year umps management ebola outbreakhow bout player,0,0,5.251151749071851e-06
5522,lakers purple yellow garbage,0,0,0.24258707537551444
1722,83 year old man young teach sexism women,1,1,0.9999999285892995
6280,  coming 515a charlie bakers c aign admits wrong emotional fisherman story w,0,1,0.9610593137800936
6860,yeah   complete stadium lead red sox 31,0,0,8.647105891317071e-13
3552,gwop bitch remember,1,0,0.34809221600643814
5835,  gracias por jugar con el corazon ahora ganarle los yankees  tco3fytvuznzb,0,0,1.0553615746897197e-07
169,hanging daddys new school masons cove elementary,0,0,0.004445347121904301
707,greatest gift came god dad,0,0,1.9041029452581893e-06
1579,1 want fight p,1,0,3.1115992046779376e-08
5082,cardinals score 1st lead 10 3rd birds base,0,0,2.8492323051710983e-05
1104,seek woh knowing known anon,0,0,0.40210979589808427
6086,  primes mj dominated lbj 1 1 mentally tougher mjs trash talk unn,0,0,8.193086758813807e-07
4839,yes true reagan firstike wouldnt president supreme allied commander,0,1,0.9838326262650806
2580,openly total graceless goodbye americas black president,1,1,1.0
5438,im big uncle tom slur reserve earn dare vote dem,0,0,6.896777924569478e-06
3356,bitch going nawl,1,1,0.945220707466372
473,yes sadly easy wins awhile,0,0,1.226556800108753e-05
1510,celebrate,1,1,0.9999989567009715
6129,  greatest job world got chance sho stop new york yankees derek jeter  ,0,0,0.0013961948374988616
1154,balade,0,1,0.7878653353551003
1787,islamic extremism kills tens thousands people year,1,1,0.9999999999999898
3856,  single life hitting zero like dont want hoes,1,0,4.6583582982251104e-08
4248,rough mock base eventually ashtray tiki ti  tco8ze8aqy0,0,0,7.147340526310596e-16
6900,dblite works like charm openw  arduino yun test coverage gyp version rarely  stco4jrj1ezc1s,0,0,3.1111705844549434e-17
4554,penguins bird puppy bowl,0,0,2.0028949020228878e-08
5654,mans trash anothers transformer  tcolpynvqwxxx,0,0,4.1416272277653345e-13
6109,  week trash,0,0,1.8445300582583397e-05
5286,homemade soup good vegetables crackers  tcolirwgwkdze,0,0,0.00013919464936000916
5673,day care im taking kitty nap hosers,0,0,0.008493885752076566
4928,ill guys later gotta bake blood crackers,0,0,1.601233145711352e-09
2179,freaking nasty rotten people monsters release domnica going pay let free,1,0,1.6447905875470826e-07
4765,cowboy killers,0,1,0.9988349816608698
2305,systemic humanity human power reinforced minute,1,0,1.6971688026993703e-05
2926,police horribly hyperviolent raids,1,1,0.999998475524659
5881,  reasons mermaid periods pants perfect hair u lure men deathalso free clam,0,0,0.012951978302171485
1563,team     combat,1,0,3.885750689872311e-09
4048,whats shit posting pic slipdont flatter stupid ass bitches,1,1,0.9989286564615381
6574,dumb stump sarah mocks obama  tcoqwxb4wbfzq,0,1,0.9999999946878122
6545,real basketball players disappointed throw trash miss,0,0,0.0007971940687612929
1413,imagine day engineers forced use laptop,0,1,0.9996632067773016
1222,tiny crooked thumb,0,1,0.9985188436042577
1116,lovely day come home food cooking slow cook,0,0,2.6031991895840427e-08
4691,father born nanticoke attended lehigh im ct yankee love pennsylvania dutch cooking,0,1,0.999999583366117
3780,  like youre bitch bitch cuz got flower emojis tweets doesnt mean youre som,1,1,0.9999998840225951
5660,blood satisfy hungry flames r charlie brown,0,0,0.00035828560137435577
3940,  shit aint shit bitch,1,1,0.8002722314658187
81,bihday peter g possibly nicest man great day,0,0,4.583717951370152e-08
6639,thank charlie happy thursday,0,0,0.0802547833918447
3593,dont know yo bitch tuat aint bitch im sayin,1,0,0.04241932201152618
4992,homeless dog living trash pile gets rescued amazing share  tcoszpstdxmn6,0,0,1.6369257217820751e-13
3271,tell yall im trying turn bayou classic bitch got id,1,0,0.0003570320449945954
96,wobbles 11270 session tops,0,0,9.414261161347895e-17
5930,  alec baldwin mocks harrisperry cry forgiven transgressions  tco9oq5gtpmxx,0,0,0.2975249233878668
1057,im probably going youtube video today,0,0,0.0030522084573539328
3108,hate dumb bitches,1,1,0.9985119676894575
5698,posted new song guala  tcotbpouto6zr  tcoy1rpitkiaf,0,0,5.898210596534055e-11
5457,dempster look like theyre getting older bring youth,0,1,0.999999504287311
3556,got respect hoe shit,1,0,0.2699539370780696
2304,1 house order 2 returning stolen land,1,0,2.4183085046536766e-06
6472,  like walking dead carl talking birds zombie attack  tcouocspykssc  t,0,0,1.8358882637504327e-05
5529,lets fanscallers wanted run heavily dink dunk doesnt work great cant extra yrds,0,0,1.1524683410308038e-18
6111,  rosecolored glasses come want true love happens,0,0,1.210142589415012e-06
3309,spurs bitch thats team dont want problems,1,0,0.0019620539931931792
4657,fuzzy dice nicest thing car lol,0,0,4.041951370610367e-17
4510,guess whos eating cracker b,0,0,0.0011263935511470458
2944,cant wait u   admin hang,1,0,3.1488512776660774e-15
6989,trash  tcooedkehyyxj,0,0,7.733252212817365e-05
6890,cant decide wear yellow rain boots purposes black   yellow errrrything,0,0,1.8328658764659834e-11
6159,  people vote charlie crist michelle nunn founders right vote constitut,0,1,1.0
3382,bitch w dick,1,0,8.078264046181048e-06
5854,  hes trash   early austin rivers draft bust,0,0,8.912039607407091e-13
5839,  set hoping birds perched  tcoodhq52qile,0,0,1.2540956559618273e-12
3214,real life online follow sorry folks cause look like border hopper dont mean born raised,1,1,0.9999983723620776
3484,everybody fucking everybody bitch shit thats life,1,1,0.9973771652967882
2544,thats,1,1,0.9983317466287939
3612,kiss imo conductor 430 cou esy bitch,1,0,2.12462344231899e-08
4437,sounds like holding infoyankee shill,0,1,0.9999980679420885
6680,jig,0,0,5.531976027140796e-07
458,ab fab movie released soon wonder weve cut,0,0,4.05722148447636e-08
4031,told bitch dont wanna eat im money hungry,1,0,5.909942125868166e-21
6847,yall know skip bayless slit wrists romo lol,0,1,0.9857007437662032
4602,im proud wacko bird bout,0,0,0.006068965408305611
697,7 par 5 things falling apa tracker break,0,0,6.542865193813467e-09
1738,heres collection coverage womenrelated issues,1,1,0.9999999756226364
3528,got channing tatum bitchim,1,0,0.17908727047688994
1434,im afraid imma need longer sessions normal sessions loool,0,0,1.598766782438454e-07
5702,pretty yankees thing id lose alcs year live detroit miss real steinbrenner,0,0,0.006399238597923215
3480,driving fucktardmobile tranny slips  tco8e3kxegmjo,1,0,0.0016200768552436574
6378,  vice president biden   wife florida today stump democrat charlie crist bid governor,0,0,9.870394421718924e-08
470,going grow bigtime hillary indicted seen ineptness political pay,0,0,4.170193646140175e-14
5913,  knicks trash melo signed money dont care good winning team,0,0,4.2265866535248895e-13
2168,sorry,1,1,0.999090594916192
5704,r b trash compared early 2000s,0,0,0.005136740735363456
2955,ouuh fuck,1,0,0.0038638412834592515
5331,hate wake early morning drink fact cold yellow gatorade fridge gets happy,0,0,7.276720881417498e-14
6931,ion like papoose went lol,0,0,0.00040728380707168307
3209,fat dykes want vomit,1,1,0.551635668435055
6907,esco  missions games universally trash,0,0,2.407342281315154e-12
5290,bout redskins,0,1,0.997844494473385
3207,faggot  tcotkpokv3ncd,1,0,4.180919114736165e-07
1741,hell juan decide kellyann raise kids work weve years cant stand,1,0,0.04864696166091966
5027,want absolutely amazing deliciously fresh perfect monkey bread,0,0,3.594735167279408e-07
4032,took yo bitch gave bad,1,0,1.9847828527686986e-08
3151,  bromance pat ant real fuck faggot,1,0,9.142099735701001e-07
2338,indianapolis colts black cheerleader hugs boy slur class,1,1,0.9999854865745299
1601,3 officers fired target practice jokes,1,1,0.9832322277462593
62,animals hat chill content bucket polar bear,0,0,5.281834454141989e-10
5327,froyo brownies dinner tonight adult making executive decisions,0,0,0.06726679892430552
5578,mentions probably look like septic tank   ahead meme  tco2qttvwwicy  tco72imb6rfzn,0,0,8.511852005008742e-15
1401,meeting houseofpriory today discuss mens range tees,0,1,0.5050108987545285
958,night long yeah,0,0,7.341292909200935e-07
1245,interviewed 3x fbi able buy assault rifles sickening dont understand,0,1,0.9998955579279388
834,nice afternoon park,0,0,9.354862809933082e-07
4503,amos 33 walk agreed,0,0,0.001020884705006618
4332,best asian massage park slope rated spa 7186220221 24  tconkvy9nwyzj,0,0,8.154344968619455e-14
