ID,clean_tweet,true_label,predicted_label,probability_of_hateful
5782,  homeowner shoots armed suspect attacked pistol whipped  tcovluewugclg,0,0,0.4998631364622774
51,anna open challenge try find 2 kilometer road potholes breakers hyderabad u work fundu ideas,0,0,0.2863073895488019
5442,im biggest redskins dam right stop,0,1,0.663651055081923
4568,box yellow crayons,0,0,0.3427742084388276
3902,  free squaddd bitch solid block freee,1,1,0.5359493390474122
2319,dont forget research shows sexist men psychological problems,1,0,0.37164349141094166
1935,donkey proud murdering real palestinian semitic children thats,1,0,0.47181410155526876
5488,jamaica populated island hillbillies linguistics kind sub accent olde english derivatives,0,0,0.4998631364622774
5236,golden oreos best,0,0,0.4998631364622774
2408,times grave dangerwith dissent recast treason unchained intolerance march it,1,1,0.9870040718050488
5225,mt offers fun break slopes sweet  tcootj5uxqbna,0,0,0.4998631364622774
6605,oval pink blue yellow,0,0,0.42120321350069334
3241,  hoe dmd sayin dreamsfuckin fo une cookie ass hoe fuck dms,1,0,0.06499632296755947
2604,green book sundown towns guide reminder faced travellers,1,0,0.4998631364622774
1600,prostitutes brief history behaving badly,1,0,0.4998631364622774
5980,  jihadiinchief hussein urges restraint fighting islamic butchers nice isiswe hu ,0,0,0.4998631364622774
6868,know ghetto streets named ma in luther king jr   littlejohn,0,0,0.024207892683030745
2681,stop trying find isnt happening,1,0,0.14054578558536548
966,trump calling obama resign orlando shootings boy point 8 years talk change,0,1,0.8964098483848136
438,n fathers taking care kid n forget,0,0,0.20273446117799082
4980,didnt open das asked cus thought yu ate wat pork chops yellow rice n beans,0,0,0.3930140204117368
4997,yellow jacket landed mouth stung cutting grasssafe  tcocayucs8o01,0,0,0.39908090707210353
1375,dana middle silvergate elementary ceremony old glory san diego military town today,0,1,0.7542700138582492
4376,2 games im good,0,1,0.5334016383067193
3796,  lmaoo bitch  tco2dhlgxcvg2,1,1,0.6043142444140601
5562,man shiner charas spo ing yowza,0,0,0.48120074118338546
2577,extending hand   uniting merica unprecedented,1,0,0.4998631364622774
4275,lakers trash,0,0,0.4505913070107697
2317,hopefully stop funding illegal state pay 38billion,1,1,0.6281549716664557
2806,krakow beautiful   stay   let build   uk east european,1,0,0.40433684735673076
6857,yasss brownies   ice cream  tco8qla3jsglg,0,0,0.36874394944187927
812,thankful,0,0,0.4998631364622774
1145,wohooo pachhyyy congratulations,0,0,0.4998631364622774
1868,aint da blm,1,0,0.34568733976571636
2125,disgusting racist thugs look forward going jail,1,1,0.5116954538331199
1176,needed sho escape thank youuu safety nets conipra91,0,0,0.00016685705110206794
1322,open public hours,0,0,0.031972966567803185
3665,pull ex bitch mad,1,0,0.0013688061863949884
2349,thought factory leftright polarisation 12,1,0,0.4998631364622774
6839,monkey gorilla theyre hairy choose monkey  tcoh2rqf5oqwb,0,0,0.47919752184634107
2707,deaths caused islamic extremism occur civil wars terror attacks,1,0,0.4998631364622774
997,gets,0,0,0.4754736561216951
3183,seattle mayoral election year choice bunch women nonwhites faggotsfag lovers tcorwhgmrlazx,1,0,0.31777603716456093
3389,pussy pussy pussy,1,1,0.6524989875195703
3505,fuck bitch,1,0,0.22596526114389368
2894,denial,1,0,0.4998631364622774
1616,police appeal following 2 alleged assaults,1,1,0.5859168321605764
5287,homework boonies date caitlin tonightgtgt,0,0,0.07995024182700686
6209,  comstock lode boon 4 grew 2 20000 ppl   1 largest   wealthiest,0,0,0.0012806007782234577
2035,hitler called,1,0,0.2978368676875515
178,dont know dont misinform belmont park bigger flemington tight theredid watch,0,0,0.3120852831297738
4373,10   15   average 2 8 need scale 110 ghetto u,0,0,0.039849974199687
3514,girl like 19 pics instagram morning working saw thought bitch need life,1,1,0.7122281581950815
6996,versace bird feeder,0,0,0.4998631364622774
6001,  paper ball trash  tcom90w9n1zbt,0,0,0.4505913070107697
1010,finally got fish tank,0,0,0.4475990480369617
2674,ally carl slammed wish list nbc news,1,0,0.01747750383268741
536,singing makes,0,1,0.9998976692435353
3617,let hoes great  yall bitches reaching sidetitty look,1,0,0.4234111924135588
80,safe ways heal,0,0,0.4998631364622774
1372,cont fathers day disaster hermes useless courier pa 2,0,1,0.5103284569994343
5745,  halloween candy corn bird  tcoktnbyutykw,0,0,0.4998631364622774
3412,oh bitch ass wants reply 3 days bitch bye,1,0,0.35365812355945553
5073,cheese crackers,0,0,0.3060620816823815
6512,  fairy tale deny existence sorrow failure,0,0,0.4998631364622774
231,lovely day sitting outside college enjoying sun im,0,0,0.45859168018146523
4819,cool beaners,0,0,0.3554578319710854
753,missing favorite electricity,0,0,0.1043429742652818
1278,place sos afternoon im totally blessed company gorgeous,0,1,0.8701847900603068
1903,libtard,1,0,0.4998631364622774
5725,  grateful profound hospitality volunteers open homes patients traveling long distances abo,0,0,0.07275193304379005
3530,hello bitches want lies self,1,0,0.09461023784334868
3753,  5 years hoes aint gone shit dick head,1,0,0.005441781351092338
6252,    looking forward sitting president obama 60th anniversary broadcast sunday ho,0,0,0.0016476248504536703
6093,  condom invent sole purpose,0,0,0.4998631364622774
6793,weed brownies gtgtgtgt,0,0,0.4998631364622774
1262,appletstag,0,0,0.4998631364622774
6800,trash franchise   fergie sing national anthem clippers season opener tomorrow,0,0,0.05527149740249345
3843,  bitch think im worried bitch ove hinking,1,1,0.597423655461386
5353,learnt birds child best time learn,0,0,0.3862196273104667
2070,ask want follow im,1,0,0.1132000172547164
5360,love butter atcq id love qtips hook looped half minutes instead phifes trash verses,0,1,0.972776511430258
2261,run risk looking unintentionally moredun edinburgh,1,0,0.0019644025365430644
6220,  fear mongering left dying wake going 2 believe charlie rangel hussein mia love c,0,0,0.4620398786260867
382,wonderful dads especially happy fathers day,0,0,0.036165629141802595
4412,got pompom pete,0,0,0.37141151735940675
5976,  nov 222012 thanksgiving dinner 200pm proof main day preoccupied giant bird  ,0,0,0.23062916808107317
2647,looks like damned fool 50 years usa openly opposed settlement buliding,1,0,0.010648095292471415
2579,comments reflections ignorance,1,0,0.44774061612674
2856,trump c aign official wants michelle obama let loose live african apes,1,0,0.08410519586315303
1759,  feel like stomping listen,1,0,0.4951662785105612
5783,  free bird,0,0,0.4998631364622774
2943,libtard,1,0,0.4998631364622774
497,course hows trip hear close brno,0,1,0.7366837720591239
218,happy weekend people mc justorichrapkiddo cares,0,0,0.4825649999932867
1790,nick cannon speaks systemic,1,0,0.4998631364622774
1058,interests person pleased katharine hepburn,0,0,0.23944706030566512
5325,got eyes red bone,0,0,0.4518658242163894
2830,calls means jealous wh,1,1,0.509935238831944
5021,think unsold items thrift stores garbage think great games trash dumps speak,0,0,0.4525987809021142
6077,  charlie crist wins democratic primary  tcofunqxo8o4o,0,0,0.4998631364622774
938,big day tomorrow,0,1,0.5107900493586885
1761,liberal institutionalized white supremacy,1,0,0.36316985501015947
4424,chicken fried steak boys mash potatoes gravy green beans corn ice cream brownies,0,1,0.6193823198732601
3936,  think mans cheating bitches house wifi connects,1,1,0.9754740942820606
474,looking forward seeing tonight,0,0,0.4998631364622774
3132,americans hire white trash ties international terrorism police officers,1,1,0.5764593268681976
764,punished anger punished anger,0,0,0.4998631364622774
6322,  tommy voeckler keeps yellow andy schleck break tour contador broken incredible day,0,0,0.4472814498388885
6606,black people live entirely different world peaches cream apparently rose colored glasses,0,0,0.3184587399471839
2023,boys use drill,1,1,0.7302785171685724
1426,thankful palm trees,0,0,0.4998631364622774
2935,cop,1,0,0.4998631364622774
6207,  need moment appreciate noble guinea pig ste unk dragon wings  tcoseryx9v,0,1,0.8239612362809849
2466,latest knitting clio daily thanks,1,0,0.4998631364622774
2760,despite demoralizing 2016 ur free positive,1,0,0.24619817302467426
1371,damn years later weve literally country stop shootings happening,0,1,0.6232103614636296
4547,like doubt plays got lot big man rotation committed bosh bird mcbob   shawne,0,0,0.45077292385320883
5075,revisit idea teams playing like game  ,0,0,0.4944471594020122
2860,denied civil rights religion,1,0,0.4994723318426367
4221,let play entire inning thats fitting,0,0,0.30080584543183814
6273,  release day gift yes adorable bumblebee bear  tcosc3ajxcirb,0,0,0.43755667576181095
4353,forget salute trash guy bad war cairo ii sympathize w pockistan gays hu ing morale thanks king,0,0,0.201324290062749
6076,  thought raining sound roof birds exploding heat,0,0,0.4194389943868754
4946,fingers crossed chug chug chug lol,0,0,0.48873477074580574
2620,defeat ugly prejudice,1,0,0.4998631364622774
6834,wont catch sneak dissing thats fo birds,0,0,0.09648036433801396
3797,  sta ed fuckin bitches believe horoscope saythey believe dumbass horoscopes gunna bel,1,0,0.17738174157685244
4693,liked day bird got classroom,0,0,0.44213345005814614
1587,id posted flag logo 2008 id called forced bake cake dancers elitist asses,1,1,0.9993997733444472
3928,  shoot em shit cool gimme shit play bitches niggagimme jiggy shit,1,0,0.0005342397534329604
4166,fit lads nice gear  tcothnxx1lc1m scally lads n trainers,0,0,0.4998631364622774
6172,  deep fried oreos  tcoqudw3wqd7r,0,0,0.343738550526
3687,  ima beat yo lil young ass quick plyin hoe,1,0,0.02082737317358385
504,3 days,0,0,0.4998631364622774
1719,leads violence,1,0,0.4998631364622774
2229,jews gt,1,0,0.2730161412865434
3536,aint mad bitches thats hoes,1,0,0.35343213723729694
4948,dont hunt birds count shooting dove season power line bb gun,0,0,0.13995144420932185
3833,  bitch  tcofcqfdki4zn,1,1,0.6043142444140601
186,house price index rose previous 62to 69,0,1,0.5546779010304503
4163,swears im man easily easily austin nip,0,1,0.524166602132131
535,enroute marinabaysands dinner,0,0,0.4998631364622774
2115,hope,1,0,0.4998631364622774
5614,seen tinted yellow tongue ate lemon jolly rancher,0,0,0.3342343330664335
4358,searches yellow pages app nearest jack box,0,0,0.40512755751006657
5142,nickname tator tator tot tightey whitey whitey jr taylor whitey pants agent ti  tcoxlbhdjfbf4,0,0,0.4998631364622774
6418,  ive talked trash ou lose today,0,0,0.44957350086840026
5573,gusta pollo espa lol,0,0,0.45023515219060223
737,pay relationship fully innocent remember words create feelings,0,0,0.01669310359671122
3533,come wont pray find time bitch,1,0,0.10871454316920384
1941,today 1000,1,0,0.4453370257032227
2796,nope struggling observation,1,0,0.4998631364622774
6106,  dont care pretty personality trash men going treat accordingly thats tru,0,0,0.13641389562826253
933,34th xabi,0,0,0.4998631364622774
3752,  fw grown hoes,1,0,0.23874989379345343
2958,youre fucking gay blacklisted hoe holding  tcoxuccwoetmn,1,0,0.49868483031039795
2463,names women best nude blonde teenagers,1,0,0.4880916741552659
1658,victim adam saleh refers black people abeed slaves sketches,1,1,0.9522386109732537
4740,need sta  mcbob williams shoot let play bird,0,0,0.23726460222095697
6501,  wear beanies winter long bandanas till summer,0,0,0.06666817380362781
394,look find today 5 bring movies 10,0,0,0.42486416118646486
5887,  found oreo pocket thanks looking xx,0,0,0.24508251336639758
3600,ima pull eat pussy dip,1,0,0.00012806526125585743
6278,  school admins hungry kids lunch   throw trash lunch funds arent paid thatll teach em  tc,0,0,0.03137392499139513
1211,got pre sale tickets morning itll 7 year old daughters fo conce,0,1,0.5600946396552082
2742,fuck yo assholes dumb mafuckas,1,0,0.0016193300244586118
1502,msg business end,1,0,0.4998631364622774
2665,tragic 4 white americans prompts 2 vote 4 candidates slash ow,1,0,0.3593163503727933
2689,monster law republican lawmakers disenfranchised black voters near surgical precision,1,1,0.5638064851339816
4491,nudes trash,0,0,0.4020502368438332
6353,  statement thought realize makes sense think abo,0,1,0.7681051145694975
3028,kill ugly ass monkey looking shit,1,0,0.03903159584763413
3782,    got interest tall skinny model bitches like women ass   hips,1,0,0.2360426335689264
3124,u mad search bar search stupid niggers   hop somebodys head mention lol,1,1,0.8245702988922988
5303,mushroom mountainonce twice whos countinbut nothin comparesto blue   yellow purple pills  tcofmjlvmeqdo,0,0,0.4487057664776168
3482,dumb bitch dont know colors,1,0,0.014234924642657729
735,clearly overoptimistic learning torn hand fk u lov u,0,0,0.4998631364622774
6419,  yes yes know fob reconciliation idea youre welcome,0,0,0.24008384783417808
322,need course stream work today pssst download,0,0,0.4897217088186732
4077,cant treat hoes like ladies,1,0,0.32364576584124505
3543,curved yo bitch welcome,1,0,0.14058452827856077
4777,im wexican,0,1,0.6353019093289567
409,attack bull chase leave lot despite fact youre strong source,0,1,0.6803702461145551
2169,end,1,0,0.4998631364622774
1091,gave away wings sad fly antonio porchia,0,1,0.623014284221117
4013,hoes gettin replaced soon sta  fuck wit cheques,1,0,0.05239027175367093
2274,ends 2016 hopeful message music industry,1,0,0.07620236896476927
4975,uhh messi trash im flattered games scorre,0,1,0.5317788561225075
2334,prince charles offers danger robinson aint wrong,1,0,0.46575487919728553
170,come poster xxx,0,0,0.15262166474750857
2388,word factory race denial prevents healing 13,1,1,0.5522223578771388
6502,  im date yankee field getting kiss cam,0,0,0.21556530421807668
436,makes day gives fab loves work latest,0,1,0.9843344012273075
539,natural,0,0,0.4998631364622774
2477,haha great,1,1,0.9636476281184543
1043,day lets today special kids ages,0,0,0.31615418111881555
5103,charlie sheen wants return half men  tcokvmdogdclq,0,0,0.4998631364622774
5370,luv watching gas monkey havin classics,0,0,0.48109241505411005
4797,hes plate game tonight az im looking buy red yellow balkamania shi  tear,0,1,0.7428365669149168
5160,early bird gets worm,0,0,0.46540110851750094
4405,like dark light carmel white red tan yellow blue purple green doesnt matter color,0,0,0.45304425987766855
3054,yall hire colored folk work half da day throw da mail da sewer aint,1,1,0.8263776905148712
1619,truly sad lot working class men resent offered help woman evolution lot,1,0,0.4978387957498544
2940,atk porn pics representations women mens alcohol ads,1,0,0.48598097517432703
4702,help cant handle uppers cripples plus moderation isnt taken consideration itll bad,0,0,0.06769631922419526
180,fathers day,0,1,0.512631134355323
577,5 stars love   friendship starring,0,1,0.7650577860951178
1098,state 177 million eligible voters 32 million bothered vote,0,0,0.4998631364622774
2816,unsatisfied moved nuclear terror new,1,0,0.49491423850993094
765,wait new place,0,0,0.4957780630533019
1666,tremendous oppounity country 75 years ove tax breaks corps,1,1,0.5137128897668044
6536,  whos blame yankees underperformance year umps management ebola outbreakhow bout player,0,0,0.0017177978958493449
5522,lakers purple yellow garbage,0,0,0.4016526479991337
1722,83 year old man young teach sexism women,1,1,0.7521250049277086
6280,  coming 515a charlie bakers c aign admits wrong emotional fisherman story w,0,0,0.006135671635948817
6860,yeah   complete stadium lead red sox 31,0,0,0.0982699425593191
3552,gwop bitch remember,1,1,0.549059997193912
5835,  gracias por jugar con el corazon ahora ganarle los yankees  tco3fytvuznzb,0,0,0.4998631364622774
169,hanging daddys new school masons cove elementary,0,0,0.31928461421449944
707,greatest gift came god dad,0,0,0.4355799857030562
1579,1 want fight p,1,0,0.027835352578427855
5082,cardinals score 1st lead 10 3rd birds base,0,0,0.4405176828113503
1104,seek woh knowing known anon,0,0,0.4998631364622774
6086,  primes mj dominated lbj 1 1 mentally tougher mjs trash talk unn,0,0,0.44479346609511905
4839,yes true reagan firstike wouldnt president supreme allied commander,0,0,0.00011637981368942414
2580,openly total graceless goodbye americas black president,1,0,0.0002581827429166851
5438,im big uncle tom slur reserve earn dare vote dem,0,1,0.883454364419681
3356,bitch going nawl,1,0,0.40174888008120757
473,yes sadly easy wins awhile,0,0,0.3930927283132707
1510,celebrate,1,0,0.4998631364622774
6129,  greatest job world got chance sho stop new york yankees derek jeter  ,0,0,0.388470745365042
1154,balade,0,0,0.4998631364622774
1787,islamic extremism kills tens thousands people year,1,0,0.47988784719687416
3856,  single life hitting zero like dont want hoes,1,0,0.09993353509242002
4248,rough mock base eventually ashtray tiki ti  tco8ze8aqy0,0,0,0.49792432283905996
6900,dblite works like charm openw  arduino yun test coverage gyp version rarely  stco4jrj1ezc1s,0,0,0.15292832801547462
4554,penguins bird puppy bowl,0,0,0.4998631364622774
5654,mans trash anothers transformer  tcolpynvqwxxx,0,0,0.4505913070107697
6109,  week trash,0,0,0.44332441121143756
5286,homemade soup good vegetables crackers  tcolirwgwkdze,0,0,0.2998756974469016
5673,day care im taking kitty nap hosers,0,0,0.2377198396459277
4928,ill guys later gotta bake blood crackers,0,0,0.28266620023526395
2179,freaking nasty rotten people monsters release domnica going pay let free,1,0,0.32682434401180555
4765,cowboy killers,0,0,0.4998631364622774
2305,systemic humanity human power reinforced minute,1,0,0.475414970810788
2926,police horribly hyperviolent raids,1,1,0.8415045880778806
5881,  reasons mermaid periods pants perfect hair u lure men deathalso free clam,0,0,0.46341837629205024
1563,team     combat,1,0,0.4998631364622774
4048,whats shit posting pic slipdont flatter stupid ass bitches,1,0,0.21108631895538343
6574,dumb stump sarah mocks obama  tcoqwxb4wbfzq,0,0,0.01294330471147188
6545,real basketball players disappointed throw trash miss,0,0,0.4768529360025733
1413,imagine day engineers forced use laptop,0,1,0.9314402899731233
1222,tiny crooked thumb,0,0,0.4998631364622774
1116,lovely day come home food cooking slow cook,0,0,0.26258343749981927
4691,father born nanticoke attended lehigh im ct yankee love pennsylvania dutch cooking,0,1,0.6964274400677911
3780,  like youre bitch bitch cuz got flower emojis tweets doesnt mean youre som,1,1,0.7523626353512726
5660,blood satisfy hungry flames r charlie brown,0,0,0.4998631364622774
3940,  shit aint shit bitch,1,0,0.002931595773006024
81,bihday peter g possibly nicest man great day,0,0,0.4965651662060959
6639,thank charlie happy thursday,0,0,0.03035540787432524
3593,dont know yo bitch tuat aint bitch im sayin,1,0,0.39400393928763694
4992,homeless dog living trash pile gets rescued amazing share  tcoszpstdxmn6,0,0,0.4679116278475182
3271,tell yall im trying turn bayou classic bitch got id,1,1,0.9474620424614275
96,wobbles 11270 session tops,0,0,0.4998631364622774
5930,  alec baldwin mocks harrisperry cry forgiven transgressions  tco9oq5gtpmxx,0,0,0.4998631364622774
1057,im probably going youtube video today,0,0,0.4359849016246006
3108,hate dumb bitches,1,0,0.005096197744141917
5698,posted new song guala  tcotbpouto6zr  tcoy1rpitkiaf,0,0,0.3536046745873444
5457,dempster look like theyre getting older bring youth,0,0,0.36387567192579656
3556,got respect hoe shit,1,0,0.007428564821346001
2304,1 house order 2 returning stolen land,1,1,0.5567668728170083
6472,  like walking dead carl talking birds zombie attack  tcouocspykssc  t,0,0,0.09681962169498012
5529,lets fanscallers wanted run heavily dink dunk doesnt work great cant extra yrds,0,0,0.09974150740361483
6111,  rosecolored glasses come want true love happens,0,0,0.1874469880481498
3309,spurs bitch thats team dont want problems,1,0,0.08483975722512208
4657,fuzzy dice nicest thing car lol,0,0,0.13167462086985374
4510,guess whos eating cracker b,0,0,0.4998631364622774
2944,cant wait u   admin hang,1,0,0.15226030795494505
6989,trash  tcooedkehyyxj,0,0,0.4020502368438332
6890,cant decide wear yellow rain boots purposes black   yellow errrrything,0,0,0.2719906978258354
6159,  people vote charlie crist michelle nunn founders right vote constitut,0,0,0.4892192772842644
3382,bitch w dick,1,0,0.009276249572925681
5854,  hes trash   early austin rivers draft bust,0,1,0.781413583769099
5839,  set hoping birds perched  tcoodhq52qile,0,0,0.403831377513518
3214,real life online follow sorry folks cause look like border hopper dont mean born raised,1,0,0.3735689456826722
3484,everybody fucking everybody bitch shit thats life,1,0,0.17017662143469114
2544,thats,1,0,0.4281101881073772
3612,kiss imo conductor 430 cou esy bitch,1,0,0.09921293936304143
4437,sounds like holding infoyankee shill,0,0,0.49375292837287577
6680,jig,0,0,0.4998631364622774
458,ab fab movie released soon wonder weve cut,0,0,0.4998631364622774
4031,told bitch dont wanna eat im money hungry,1,1,0.5868467727393492
6847,yall know skip bayless slit wrists romo lol,0,1,0.6841311003766495
4602,im proud wacko bird bout,0,0,0.003673144615466873
697,7 par 5 things falling apa tracker break,0,0,0.4998631364622774
1738,heres collection coverage womenrelated issues,1,0,0.11852653281725405
3528,got channing tatum bitchim,1,0,0.37141151735940675
1434,im afraid imma need longer sessions normal sessions loool,0,1,0.9104711371900073
5702,pretty yankees thing id lose alcs year live detroit miss real steinbrenner,0,1,0.7570704695667002
3480,driving fucktardmobile tranny slips  tco8e3kxegmjo,1,0,0.4998631364622774
6378,  vice president biden   wife florida today stump democrat charlie crist bid governor,0,0,0.0012824905525201053
470,going grow bigtime hillary indicted seen ineptness political pay,0,0,0.43905225579040574
5913,  knicks trash melo signed money dont care good winning team,0,0,0.029803321988453427
2168,sorry,1,0,0.4998631364622774
5704,r b trash compared early 2000s,0,0,0.43576832756520223
2955,ouuh fuck,1,0,0.14211428554150096
5331,hate wake early morning drink fact cold yellow gatorade fridge gets happy,0,0,0.28401020415222106
6931,ion like papoose went lol,0,0,0.47466443536447067
3209,fat dykes want vomit,1,0,0.0911732062186541
6907,esco  missions games universally trash,0,0,0.4020502368438332
5290,bout redskins,0,0,0.00042740739569323304
3207,faggot  tcotkpokv3ncd,1,1,0.7803147925455844
1741,hell juan decide kellyann raise kids work weve years cant stand,1,0,0.1258016935728056
5027,want absolutely amazing deliciously fresh perfect monkey bread,0,0,0.1958992779175332
4032,took yo bitch gave bad,1,0,0.31809393764897476
3151,  bromance pat ant real fuck faggot,1,0,0.46458986295194193
2338,indianapolis colts black cheerleader hugs boy slur class,1,1,0.9646531695386847
1601,3 officers fired target practice jokes,1,0,0.2838986379990082
62,animals hat chill content bucket polar bear,0,0,0.4998631364622774
5327,froyo brownies dinner tonight adult making executive decisions,0,0,0.4998631364622774
5578,mentions probably look like septic tank   ahead meme  tco2qttvwwicy  tco72imb6rfzn,0,1,0.5883754190368954
1401,meeting houseofpriory today discuss mens range tees,0,0,0.408905476900976
958,night long yeah,0,0,0.008171998097000935
1245,interviewed 3x fbi able buy assault rifles sickening dont understand,0,0,0.07669733746125033
834,nice afternoon park,0,0,0.4998631364622774
4503,amos 33 walk agreed,0,0,0.4998631364622774
4332,best asian massage park slope rated spa 7186220221 24  tconkvy9nwyzj,0,0,0.4998631364622774
4667,pulled pocket constitution bring man mocked mccains wackobirds comment hahaha,0,1,0.9822432529061639
2084,bot roots aus garbage prisoners uk,1,0,0.4998631364622774
853,classic,0,0,0.4998631364622774
4650,know good hohos 2am answers havent given hohos whoa,0,1,0.777277136909776
1298,146632324152 update,0,0,0.4998631364622774
20,love u u time ur,0,1,0.5740009212360313
4772,lmaooooo epic bird wins,0,0,0.4998631364622774
4088,bitch smokin gas sta  ferrari,1,0,0.2795452359417322
4320,east coast theres colored hair sweetest wave,0,0,0.49338134690786484
5055,best behaved kids mommys commercial audition oreo mcflurries everybody  tco9hfnsmalcu,0,0,0.344877566008545
1481,flight attendants word journos,1,1,0.7940696143326579
